#"arc_length" "flux" "flux"
221.257 5.47526e+13 5.76095e+13
221.582 5.47526e+13 5.76095e+13
221.907 5.47526e+13 5.76095e+13
222.232 5.47526e+13 5.76095e+13
222.556 6.96994e+13 7.08683e+13
222.881 6.96994e+13 7.08683e+13
223.206 6.96994e+13 7.08683e+13
223.531 6.96994e+13 7.08683e+13
223.856 6.96994e+13 7.08683e+13
224.181 6.96994e+13 7.08683e+13
224.506 6.96994e+13 7.08683e+13
224.831 6.96994e+13 7.08683e+13
225.156 6.96994e+13 7.08683e+13
225.481 6.96994e+13 7.08683e+13
225.805 6.96994e+13 7.08683e+13
226.13 6.96994e+13 7.08683e+13
226.455 6.96994e+13 7.08683e+13
226.78 6.96994e+13 7.08683e+13
227.105 6.96994e+13 7.08683e+13
227.43 6.96994e+13 7.08683e+13
227.755 6.96994e+13 7.08683e+13
228.08 6.96994e+13 7.08683e+13
228.405 6.96994e+13 7.08683e+13
228.73 6.96994e+13 7.08683e+13
229.055 6.96994e+13 7.08683e+13
229.379 6.96994e+13 7.08683e+13
229.704 6.96994e+13 7.08683e+13
230.029 6.96994e+13 7.08683e+13
230.354 6.96994e+13 7.08683e+13
230.679 6.96994e+13 7.08683e+13
231.004 6.96994e+13 7.08683e+13
231.329 6.96994e+13 7.08683e+13
231.654 6.96994e+13 7.08683e+13
231.979 6.96994e+13 7.08683e+13
232.303 6.96994e+13 7.08683e+13
232.628 6.96994e+13 7.08683e+13
232.953 6.96994e+13 7.08683e+13
233.278 6.96994e+13 7.08683e+13
233.603 6.96994e+13 7.08683e+13
233.928 6.96994e+13 7.08683e+13
234.253 6.96994e+13 7.08683e+13
234.578 6.96994e+13 7.08683e+13
234.903 6.96994e+13 7.08683e+13
235.228 6.96994e+13 7.08683e+13
235.552 6.96994e+13 7.08683e+13
235.877 6.96994e+13 7.08683e+13
236.202 6.96994e+13 7.08683e+13
236.527 6.96994e+13 7.08683e+13
236.852 6.96994e+13 7.08683e+13
237.177 6.96994e+13 7.08683e+13
237.502 6.96994e+13 7.08683e+13
237.827 6.96994e+13 7.08683e+13
238.152 6.96994e+13 7.08683e+13
238.477 6.96994e+13 7.08683e+13
238.801 6.96994e+13 7.08683e+13
239.126 6.96994e+13 7.08683e+13
239.451 4.88381e+13 6.74214e+13
239.776 4.88381e+13 6.74214e+13
240.101 4.88381e+13 6.74214e+13
240.426 4.88381e+13 6.74214e+13
240.751 4.88381e+13 6.74214e+13
241.076 4.88381e+13 6.74214e+13
241.401 4.88381e+13 6.74214e+13
241.726 4.88381e+13 6.74214e+13
242.051 4.88381e+13 6.74214e+13
242.375 4.88381e+13 6.74214e+13
242.7 4.88381e+13 6.74214e+13
243.025 4.88381e+13 6.74214e+13
243.35 4.88381e+13 6.74214e+13
243.675 4.88381e+13 6.74214e+13
244 4.88381e+13 6.74214e+13
244.325 4.88381e+13 6.74214e+13
244.65 4.88381e+13 6.74214e+13
244.975 4.88381e+13 6.74214e+13
245.299 4.88381e+13 6.74214e+13
245.624 4.88381e+13 6.74214e+13
245.949 4.88381e+13 6.74214e+13
246.274 4.88381e+13 6.74214e+13
246.599 4.88381e+13 6.74214e+13
246.924 4.88381e+13 6.74214e+13
247.249 4.88381e+13 6.74214e+13
247.574 4.88381e+13 6.74214e+13
247.899 4.88381e+13 6.74214e+13
248.224 4.88381e+13 6.74214e+13
248.548 4.88381e+13 6.74214e+13
248.873 4.88381e+13 6.74214e+13
249.198 4.88381e+13 6.74214e+13
249.523 4.88381e+13 6.74214e+13
249.848 4.88381e+13 6.74214e+13
250.173 4.88381e+13 6.74214e+13
250.498 4.88381e+13 6.74214e+13
250.823 4.88381e+13 6.74214e+13
251.148 4.88381e+13 6.74214e+13
251.473 4.88381e+13 6.74214e+13
251.798 4.88381e+13 6.74214e+13
252.122 4.88381e+13 6.74214e+13
252.447 4.88381e+13 6.74214e+13
252.772 4.88381e+13 6.74214e+13
253.097 4.88381e+13 6.74214e+13
253.422 4.88381e+13 6.74214e+13
253.747 4.88381e+13 6.74214e+13
254.072 4.88381e+13 6.74214e+13
254.397 4.88381e+13 6.74214e+13
254.722 4.88381e+13 6.74214e+13
255.046 4.88381e+13 6.74214e+13
255.371 4.88381e+13 6.74214e+13
255.696 4.88381e+13 6.74214e+13
256.021 4.88381e+13 6.74214e+13
256.346 4.88381e+13 6.74214e+13
256.671 2.65585e+13 3.15298e+13
256.996 2.65585e+13 3.15298e+13
257.321 2.65585e+13 3.15298e+13
257.646 2.65585e+13 3.15298e+13
257.971 2.65585e+13 3.15298e+13
258.296 2.65585e+13 3.15298e+13
258.62 2.65585e+13 3.15298e+13
258.945 2.65585e+13 3.15298e+13
259.27 2.65585e+13 3.15298e+13
259.595 2.65585e+13 3.15298e+13
259.92 2.65585e+13 3.15298e+13
260.245 2.65585e+13 3.15298e+13
260.57 2.65585e+13 3.15298e+13
260.895 2.65585e+13 3.15298e+13
261.22 2.65585e+13 3.15298e+13
261.544 2.65585e+13 3.15298e+13
261.869 2.65585e+13 3.15298e+13
262.194 2.65585e+13 3.15298e+13
262.519 2.65585e+13 3.15298e+13
262.844 2.65585e+13 3.15298e+13
263.169 2.65585e+13 3.15298e+13
263.494 2.65585e+13 3.15298e+13
263.819 2.65585e+13 3.15298e+13
264.144 2.65585e+13 3.15298e+13
264.469 2.65585e+13 3.15298e+13
264.793 2.65585e+13 3.15298e+13
265.118 2.65585e+13 3.15298e+13
265.443 2.65585e+13 3.15298e+13
265.768 2.65585e+13 3.15298e+13
266.093 2.65585e+13 3.15298e+13
266.418 2.65585e+13 3.15298e+13
266.743 2.65585e+13 3.15298e+13
267.068 2.65585e+13 3.15298e+13
267.393 2.65585e+13 3.15298e+13
267.718 2.65585e+13 3.15298e+13
268.042 2.65585e+13 3.15298e+13
268.367 2.65585e+13 3.15298e+13
268.692 2.65585e+13 3.15298e+13
269.017 2.65585e+13 3.15298e+13
269.342 2.65585e+13 3.15298e+13
269.667 2.65585e+13 3.15298e+13
269.992 2.65585e+13 3.15298e+13
270.317 2.65585e+13 3.15298e+13
270.642 2.65585e+13 3.15298e+13
270.967 2.65585e+13 3.15298e+13
271.292 2.65585e+13 3.15298e+13
271.616 2.65585e+13 3.15298e+13
271.941 2.65585e+13 3.15298e+13
272.266 2.65585e+13 3.15298e+13
272.591 2.65585e+13 3.15298e+13
272.916 2.65585e+13 3.15298e+13
273.241 2.65585e+13 3.15298e+13
273.566 2.65585e+13 3.15298e+13
273.891 8.32644e+12 8.93282e+12
274.216 8.32644e+12 8.93282e+12
274.54 8.32644e+12 8.93282e+12
274.865 8.32644e+12 8.93282e+12
275.19 8.32644e+12 8.93282e+12
275.515 8.32644e+12 8.93282e+12
275.84 8.32644e+12 8.93282e+12
276.165 8.32644e+12 8.93282e+12
276.49 8.32644e+12 8.93282e+12
276.815 8.32644e+12 8.93282e+12
277.14 8.32644e+12 8.93282e+12
277.465 8.32644e+12 8.93282e+12
277.789 8.32644e+12 8.93282e+12
278.114 8.32644e+12 8.93282e+12
278.439 8.32644e+12 8.93282e+12
278.764 8.32644e+12 8.93282e+12
279.089 8.32644e+12 8.93282e+12
279.414 8.32644e+12 8.93282e+12
279.739 8.32644e+12 8.93282e+12
280.064 8.32644e+12 8.93282e+12
280.389 8.32644e+12 8.93282e+12
280.714 8.32644e+12 8.93282e+12
281.039 8.32644e+12 8.93282e+12
281.363 8.32644e+12 8.93282e+12
281.688 8.32644e+12 8.93282e+12
282.013 8.32644e+12 8.93282e+12
282.338 8.32644e+12 8.93282e+12
282.663 8.32644e+12 8.93282e+12
282.988 8.32644e+12 8.93282e+12
283.313 8.32644e+12 8.93282e+12
283.638 8.32644e+12 8.93282e+12
283.963 8.32644e+12 8.93282e+12
284.288 8.32644e+12 8.93282e+12
284.612 8.32644e+12 8.93282e+12
284.937 8.32644e+12 8.93282e+12
285.262 8.32644e+12 8.93282e+12
285.587 8.32644e+12 8.93282e+12
285.912 8.32644e+12 8.93282e+12
286.237 8.32644e+12 8.93282e+12
286.562 8.32644e+12 8.93282e+12
286.887 8.32644e+12 8.93282e+12
287.212 8.32644e+12 8.93282e+12
287.536 8.32644e+12 8.93282e+12
287.861 8.32644e+12 8.93282e+12
288.186 8.32644e+12 8.93282e+12
288.511 8.32644e+12 8.93282e+12
288.836 8.32644e+12 8.93282e+12
289.161 8.32644e+12 8.93282e+12
289.486 8.32644e+12 8.93282e+12
289.811 8.32644e+12 8.93282e+12
290.136 8.32644e+12 8.93282e+12
290.461 8.32644e+12 8.93282e+12
290.785 8.99368e+11 9.28411e+11
291.11 8.99368e+11 9.28411e+11
291.435 8.99368e+11 9.28411e+11
291.76 8.99368e+11 9.28411e+11
292.085 8.99368e+11 9.28411e+11
292.41 8.99368e+11 9.28411e+11
292.735 8.99368e+11 9.28411e+11
293.06 8.99368e+11 9.28411e+11
293.385 8.99368e+11 9.28411e+11
293.71 8.99368e+11 9.28411e+11
294.034 8.99368e+11 9.28411e+11
294.359 8.99368e+11 9.28411e+11
294.684 8.99368e+11 9.28411e+11
295.009 8.99368e+11 9.28411e+11
295.334 8.99368e+11 9.28411e+11
295.659 8.99368e+11 9.28411e+11
295.984 8.99368e+11 9.28411e+11
296.309 8.99368e+11 9.28411e+11
296.634 8.99368e+11 9.28411e+11
296.959 8.99368e+11 9.28411e+11
297.284 8.99368e+11 9.28411e+11
297.608 8.99368e+11 9.28411e+11
297.933 8.99368e+11 9.28411e+11
298.258 8.99368e+11 9.28411e+11
298.583 8.99368e+11 9.28411e+11
298.908 8.99368e+11 9.28411e+11
299.233 8.99368e+11 9.28411e+11
299.558 8.99368e+11 9.28411e+11
299.883 8.99368e+11 9.28411e+11
300.208 8.99368e+11 9.28411e+11
300.533 8.99368e+11 9.28411e+11
300.857 8.99368e+11 9.28411e+11
301.182 8.99368e+11 9.28411e+11
301.507 8.99368e+11 9.28411e+11
301.832 8.99368e+11 9.28411e+11
302.157 8.99368e+11 9.28411e+11
302.482 8.99368e+11 9.28411e+11
302.807 8.99368e+11 9.28411e+11
303.132 8.99368e+11 9.28411e+11
303.457 8.99368e+11 9.28411e+11
303.781 8.99368e+11 9.28411e+11
304.106 8.99368e+11 9.28411e+11
304.431 8.99368e+11 9.28411e+11
304.756 8.99368e+11 9.28411e+11
305.081 8.99368e+11 9.28411e+11
305.406 8.99368e+11 9.28411e+11
305.731 8.99368e+11 9.28411e+11
306.056 8.99368e+11 9.28411e+11
306.381 8.99368e+11 9.28411e+11
306.706 8.99368e+11 9.28411e+11
307.031 8.99368e+11 9.28411e+11
307.355 8.99368e+11 9.28411e+11
307.68 8.99368e+11 9.28411e+11
308.005 4.17387e+10 4.55865e+10
308.33 4.17387e+10 4.55865e+10
308.655 4.17387e+10 4.55865e+10
308.98 4.17387e+10 4.55865e+10
309.305 4.17387e+10 4.55865e+10
309.63 4.17387e+10 4.55865e+10
309.955 4.17387e+10 4.55865e+10
310.279 4.17387e+10 4.55865e+10
310.604 4.17387e+10 4.55865e+10
310.929 4.17387e+10 4.55865e+10
311.254 4.17387e+10 4.55865e+10
311.579 4.17387e+10 4.55865e+10
311.904 4.17387e+10 4.55865e+10
312.229 4.17387e+10 4.55865e+10
312.554 4.17387e+10 4.55865e+10
312.879 4.17387e+10 4.55865e+10
313.204 4.17387e+10 4.55865e+10
313.529 4.17387e+10 4.55865e+10
313.853 4.17387e+10 4.55865e+10
314.178 4.17387e+10 4.55865e+10
314.503 4.17387e+10 4.55865e+10
314.828 4.17387e+10 4.55865e+10
315.153 4.17387e+10 4.55865e+10
315.478 4.17387e+10 4.55865e+10
315.803 4.17387e+10 4.55865e+10
316.128 4.17387e+10 4.55865e+10
316.453 4.17387e+10 4.55865e+10
316.777 4.17387e+10 4.55865e+10
317.102 4.17387e+10 4.55865e+10
317.427 4.17387e+10 4.55865e+10
317.752 4.17387e+10 4.55865e+10
318.077 4.17387e+10 4.55865e+10
318.402 4.17387e+10 4.55865e+10
318.727 4.17387e+10 4.55865e+10
319.052 4.17387e+10 4.55865e+10
319.377 4.17387e+10 4.55865e+10
319.702 4.17387e+10 4.55865e+10
320.026 4.17387e+10 4.55865e+10
320.351 4.17387e+10 4.55865e+10
320.676 4.17387e+10 4.55865e+10
321.001 4.17387e+10 4.55865e+10
321.326 4.17387e+10 4.55865e+10
321.651 4.17387e+10 4.55865e+10
321.976 4.17387e+10 4.55865e+10
322.301 4.17387e+10 4.55865e+10
322.626 4.17387e+10 4.55865e+10
322.951 4.17387e+10 4.55865e+10
323.276 4.17387e+10 4.55865e+10
323.6 4.17387e+10 4.55865e+10
323.925 4.17387e+10 4.55865e+10
324.25 4.17387e+10 4.55865e+10
324.575 4.17387e+10 4.55865e+10
324.9 4.17387e+10 4.55865e+10
