"arc_length","flux"
202.42,7.10035e+13
202.706,7.10035e+13
202.992,7.10035e+13
203.279,7.10035e+13
203.565,7.10035e+13
203.851,7.10035e+13
204.138,7.10035e+13
204.424,7.10035e+13
204.71,7.10035e+13
204.997,7.10035e+13
205.283,7.10035e+13
205.569,7.10035e+13
205.855,7.10035e+13
206.142,7.10035e+13
206.428,7.10035e+13
206.714,7.10035e+13
207.001,7.10035e+13
207.287,7.10035e+13
207.573,7.10035e+13
207.86,7.10035e+13
208.146,7.10035e+13
208.432,7.10035e+13
208.719,7.10035e+13
209.005,7.10035e+13
209.291,7.10035e+13
209.577,7.10035e+13
209.864,7.10035e+13
210.15,7.10035e+13
210.436,7.10035e+13
210.723,7.10035e+13
211.009,7.10035e+13
211.295,7.10035e+13
211.582,7.10035e+13
211.868,7.10035e+13
212.154,7.10035e+13
212.441,8.53669e+13
212.727,8.53669e+13
213.013,8.53669e+13
213.299,8.53669e+13
213.586,8.53669e+13
213.872,8.53669e+13
214.158,8.53669e+13
214.445,8.53669e+13
214.731,8.53669e+13
215.017,8.53669e+13
215.304,8.53669e+13
215.59,8.53669e+13
215.876,8.53669e+13
216.163,8.53669e+13
216.449,8.53669e+13
216.735,8.53669e+13
217.021,8.53669e+13
217.308,8.53669e+13
217.594,8.53669e+13
217.88,8.53669e+13
218.167,8.53669e+13
218.453,8.53669e+13
218.739,8.53669e+13
219.026,8.53669e+13
219.312,8.53669e+13
219.598,8.53669e+13
219.885,8.53669e+13
220.171,8.53669e+13
220.457,8.53669e+13
220.743,8.53669e+13
221.03,8.53669e+13
221.316,8.53669e+13
221.602,8.53669e+13
221.889,8.53669e+13
222.175,7.48946e+13
222.461,7.48946e+13
222.748,7.48946e+13
223.034,7.48946e+13
223.32,7.48946e+13
223.607,7.48946e+13
223.893,7.48946e+13
224.179,7.48946e+13
224.465,7.48946e+13
224.752,7.48946e+13
225.038,7.48946e+13
225.324,7.48946e+13
225.611,7.48946e+13
225.897,7.48946e+13
226.183,7.48946e+13
226.47,7.48946e+13
226.756,7.48946e+13
227.042,7.48946e+13
227.329,7.48946e+13
227.615,7.48946e+13
227.901,7.48946e+13
228.187,7.48946e+13
228.474,7.48946e+13
228.76,7.48946e+13
229.046,7.48946e+13
229.333,7.48946e+13
229.619,7.48946e+13
229.905,7.48946e+13
230.192,7.48946e+13
230.478,7.48946e+13
230.764,7.48946e+13
231.051,7.48946e+13
231.337,7.48946e+13
231.623,7.48946e+13
231.909,7.48946e+13
232.196,7.48946e+13
232.482,7.48946e+13
232.768,7.48946e+13
233.055,7.48946e+13
233.341,7.48946e+13
233.627,7.48946e+13
233.914,7.48946e+13
234.2,7.48946e+13
234.486,7.48946e+13
234.773,7.48946e+13
235.059,7.48946e+13
235.345,7.48946e+13
235.631,7.48946e+13
235.918,7.48946e+13
236.204,7.48946e+13
236.49,7.48946e+13
236.777,7.48946e+13
237.063,7.48946e+13
237.349,7.48946e+13
237.636,7.48946e+13
237.922,7.48946e+13
238.208,7.48946e+13
238.495,7.48946e+13
238.781,7.48946e+13
239.067,7.48946e+13
239.353,7.48946e+13
239.64,7.48946e+13
239.926,7.48946e+13
240.212,7.48946e+13
240.499,7.48946e+13
240.785,7.48946e+13
241.071,7.48946e+13
241.358,7.48946e+13
241.644,7.48946e+13
241.93,3.89357e+13
242.217,3.89357e+13
242.503,3.89357e+13
242.789,3.89357e+13
243.075,3.89357e+13
243.362,3.89357e+13
243.648,3.89357e+13
243.934,3.89357e+13
244.221,3.89357e+13
244.507,3.89357e+13
244.793,3.89357e+13
245.08,3.89357e+13
245.366,3.89357e+13
245.652,3.89357e+13
245.939,3.89357e+13
246.225,3.89357e+13
246.511,3.89357e+13
246.797,3.89357e+13
247.084,3.89357e+13
247.37,3.89357e+13
247.656,3.89357e+13
247.943,3.89357e+13
248.229,3.89357e+13
248.515,3.89357e+13
248.802,3.89357e+13
249.088,3.89357e+13
